"","r_max","K","var_N","z","Pmsy","catch_multiplier_1","catch_multiplier_2","catch_multiplier_3","catch_multiplier_4","catch_parameter","sample.N.obs","add_CV","add_VAR_IA","Nmin","YearMin","violate_MVP","N2019","N2021","N2030","ROI_IA1","q_IA1","ROI_Count1","q_Count1","NLL.IAs","NLL.Count","NLL.N","NLL.GR","NLL","Likelihood","Max_Dep","status2019","status2021","status2030","draw","save"
"64",0.0601499740360305,999,0.0420716659371491,8.44650408718428,0.766541125345975,1,1.54604138941044,1.09608628915484,1,0.520473517011851,5479.57980213687,0,0,1,NA,NA,27.9839637678805,26.6416131333661,39.0526886745813,0.0581055532955916,105.595651721006,0,-9999,79.1576837545523,0,5269.0133229017,0,5348.17100665625,0,0.001001001001001,0.0280119757436241,0.0266682814147808,0.0390917804550363,64,NA
"65",0.0760159788327292,40098.3866719081,0.00885847833232528,1.46280375101614,0.540021729306318,1,1.60505683447587,1.08756042407938,1,0.481113189598545,8779.88695264794,0,0,81.9712854578571,1921,0,8779.69880975888,8934.20369189263,11668.5747781798,0.0578070501562586,0.280599630682735,0,-9999,15.7283486217566,0,16.0507224043119,0,31.7790710260685,1.57951885079449e-14,0.00204425395287248,0.21895391656517,0.222807061166671,0.290998609835705,65,1
"66",0.0612334660487249,28490.4962221821,0.0176216307340796,4.07171932700875,0.671144730062224,1,1.57070972898355,1.11078503257318,1,0.0903902514837682,3263.66811951157,0,0,72.8257268374043,1875,0,3430.23536934469,4052.33280874746,7131.93572846301,0.0229127445845458,0.578075873482786,0,-9999,11.7520782092914,0,37.5244136678007,0,49.276491877092,3.97641304826437e-22,0.00255614104680647,0.12039928482095,0.142234546465793,0.250326834353634,66,1
"67",0.0916875939141028,41469.0816183455,0.0393911756701592,2.30781236118995,0.595495359855704,1,1.54903793310846,1.11269073792919,1,0.878593048313633,258.677861955948,0,0,16.1003302852016,1977,0,453.268049461085,617.615293841665,917.539950078076,0.102980314676505,7.48038858025953,0,-9999,56.8066336172339,0,1609.50416582073,0,1666.31079943796,0,0.000388249019676359,0.0109302649533614,0.0148933921306914,0.0221258806385566,67,1
"68",0.0755870415410027,30486.566194759,0.0131371035485536,2.39086164769772,0.600055979634635,1,1.65472431462764,1.0407374243284,1,0.0824901226442307,6148.08061753865,0,0,33.8878275077167,1865,0,4361.7490659383,3587.5115302468,10559.7410986821,0.0533102714754399,0.630686541210793,0,-9999,21.6890822350271,0,34.4560414976137,0,56.1451237326408,4.13506725108985e-25,0.00111156590385513,0.143071182174926,0.117675159194003,0.346373580783835,68,1
"69",0.0794275787193328,16732.8295519544,0.0280458102581846,3.25715144982872,0.640989086544141,1,1.5721067534381,1.10291967988114,1,0.0143230326939374,7422.67187116668,0,0,1,NA,NA,226.577988279076,298.094641318558,1251.61623601137,0.108409899493741,18.0387665828154,0,-9999,75.0688133274024,0,2453.3926421618,0,2528.4614554892,0,5.97627554201195e-05,0.0135409248971051,0.0178149571411692,0.074800034992598,69,NA
"70",0.059699138996657,99880.1045080876,0.0193589062256542,1.34218341902725,0.530412650969811,1,1.62349866180304,1.07392731075947,1,0.829298754688352,1114.62751834188,0,0,144.825454021555,1980,0,1114.79792812606,860.282394744989,1567.41683420574,0.0475548032103501,1.34404371793034,0,-9999,4.32131688885298,0,212.217851037704,0,216.539167926557,9.08310330479059e-95,0.00144999301647535,0.0111613612502357,0.00861315072688304,0.0156929835218466,70,1
"71",0.0724289592914283,999,0.030118262615138,6.74853249684001,0.738303914642893,1,1.54543544898275,1.15421890674769,1,0.526774406200275,6449.12070143037,0,0,1,NA,NA,10.1277152805107,15.1252481600081,17.6812181819762,0.0949016518827868,339.888638541655,0,-9999,51.156302541516,0,7321.35162817894,0,7372.50793072046,0,0.001001001001001,0.0101378531336443,0.0151403885485566,0.0176989170990753,71,NA
"72",0.0635084713064134,999,0.0333143574554238,7.75763837915635,0.755999187286943,1,1.64862229258875,1.10188987283486,1,0.210785281844437,2966.71374256257,0,0,1,NA,NA,11.1553224697452,19.8434775830523,81.3915043645542,0.0660682328665276,186.221558119663,0,-9999,46.39419385418,0,6288.41836139787,0,6334.81255525205,0,0.001001001001001,0.0111664889587039,0.0198633409239763,0.081472977341896,72,NA
"73",0.103570898729376,30312.024297331,0.0455646221049505,1.94734291216636,0.574034581752494,1,1.57678158134484,1.11384823539613,1,0.9853114571888,1698.80283621605,0,0,1,1967,0,242.449920951639,185.553745374017,674.554402448047,0.0927580424173253,18.9296456850118,0,-9999,97.5348250024938,0,2663.63409502432,0,2761.16892002681,0,3.29902084463575e-05,0.00799847342999746,0.00612145673789116,0.0222536903451692,73,1
"74",0.0834174367715605,999,0.0220062317073832,7.81207823115014,0.756873612501659,1,1.57652267179343,1.0313128643082,1,0.998803006717935,8424.48717986699,0,0,1,NA,NA,320.505038902175,574.713660282191,822.388821078661,0.133709025000286,12.8889945874948,0,-9999,162.091489605367,0,1837.16226573334,0,1999.25375533871,0,0.001001001001001,0.320825864766942,0.575288949231422,0.823212033111773,74,NA
"75",0.0656574489502236,104861.515812935,0.0210375491505137,1.05696056215467,0.505422076792456,1,1.6270069028907,1.09416758817862,1,0.0727024029474705,8315.96143327188,0,0,76.0974480216556,1843,0,8314.93077337295,5793.21159613447,11986.5628518264,0.0631412461994416,0.220789884373061,0,-9999,17.8858936513859,0,54.0728844181715,0,71.9587780695574,5.60660241673964e-32,0.000725694716805425,0.07929439803451,0.05524630796363,0.114308502589353,75,1
"76",0.0838621184485965,744.747268389131,0.0188959484173545,3.93353441720465,0.666472364147194,1,1.57009180611744,1.04835270811101,1,0.588966247625649,647.295868233778,0,0,1,NA,NA,647.295872260616,815.363353552873,752.984062620794,0.123073065317264,5.18447817777344,0,-9999,104.52902311168,0,798.228752888493,0,902.757776000173,0,0.00134273738547974,0.869148367151048,1.09481885756558,1.01105985155136,76,NA
"77",0.00865527368616313,184542.393716101,0.0304569126742577,1.8334285780961,0.566626706719399,1,1.62825820882333,1.00381456753419,1,0.89827710040845,425.037896586582,0,0,374.446342103229,2018,0,425.03789662198,483.730956033992,420.243890403614,-0.0282317859530675,3.01654582670063,0,-9999,32.2620169350297,0,611.542536691344,0,643.804553626374,2.50746532428471e-280,0.00202905324117165,0.0023031992165218,0.00262124570020568,0.00227722141206273,77,1
"78",0.0580683561670594,999,0.0252626084166153,10.5053955935205,0.792526236642152,1,1.56744574982032,1.11938752242436,1,0.998549027135596,6613.98982850369,0,0,1,NA,NA,115.831075704333,97.8189098486897,113.036538442953,0.082806102533264,20.8167714460485,0,-9999,63.723316898992,0,2739.4313041299,0,2803.15462102889,0,0.001001001001001,0.11594702272706,0.0979168266753651,0.113149688131084,78,NA
"79",0.00612343668006361,476805.212862949,0.0253693608066447,2.35870712505802,0.598307811771519,1,1.59008749748017,1.06832798093334,1,0.541552586480975,9882.84906109329,0,0,886.931057382032,1839,0,9882.84906109802,6437.38794971024,19694.3670243126,0.0451038478503132,0.209611154996274,0,-9999,12.1392415993085,0,50.5668999301196,0,62.7061415294281,5.84882668467413e-28,0.00186015386043392,0.0207272252787612,0.0135010855083931,0.0413048483804506,79,1
"80",0.0428446502308361,999,0.0334643424744449,4.45211510232167,0.683216342399828,1,1.69264825379455,1.11177663010108,1,0.178684416227043,2105.4214615142,0,0,1,NA,NA,69.5340778230902,77.2693886504961,107.749290212715,0.125720496786429,82.3925225886507,0,-9999,108.222388200688,0,4927.06816876228,0,5035.29055696297,0,0.001001001001001,0.0696036815045948,0.077346735385882,0.107857147360075,80,NA
"81",0.0465646223677322,91681.4627255117,0.0254564226721038,1.80375375028958,0.564642145088874,1,1.65673774007679,1.09719713465204,1,0.817990712821484,9467.85377110355,0,0,263.397219899549,1964,0,9467.90837068736,10963.8147388086,18545.1429232451,0.0370090884614704,0.183641329583918,0,-9999,13.4874465849608,0,60.2429488279134,0,73.7303954128742,9.53446049518545e-33,0.00287296048807754,0.103269604227778,0.119585949142561,0.202278000066033,81,1
"82",0.0897297111595981,18515.1900382989,0.0168813071552615,4.00696135479363,0.668975424161181,1,1.60494008132663,1.10867049768187,1,0.163170585641637,5542.33891551849,0,0,1,NA,NA,709.614592157858,787.287759027695,1427.1062371875,0.084153714688149,3.84387303022808,0,-9999,28.5145483465934,0,868.388028725166,0,896.902577071759,0,5.40097075931432e-05,0.0383260766262735,0.0425211816567468,0.0770775905748477,82,NA
"83",0.000930200710427016,25904763.6431501,0.0341725073662975,2.38713774385516,0.599854123708792,1,1.59801253939279,1.07613430221758,1,0.532563983928412,9000.6307890173,0,0,2804.92136927327,1962,0,9000.63078901756,4755.38185531448,7977.39369904162,0.0367679259707452,0.136809987162005,0,-9999,22.5906036084588,0,199.880356516551,0,222.47096012501,2.41040286013112e-97,0.000108278207356467,0.00034745079758323,0.000183571713713432,0.000307950839040025,83,1
"84",0.0110527463979088,749515.378287803,0.0501141916188851,2.72741157461261,0.617297070822678,1,1.53283832300597,1.07061404218525,1,0.794268518220633,6112.93493041303,0,0,183.192010195499,1925,0,6112.93493041677,11066.5323778158,9866.49921826573,0.0110723517162801,0.284665325120162,0,-9999,16.2866739761434,0,28.9384442742808,0,45.2251182504242,2.28549723607129e-20,0.000244413944666464,0.00815584990981933,0.0147649170362539,0.0131638382668076,84,1
"85",0.0686182728572749,28652.657440399,0.00889321226607492,3.34433618205635,0.644544790452346,1,1.59560316710531,1.0727932392923,1,0.781798279378563,9494.14568135981,0,0,137.65396423304,1925,0,9494.94949352806,13775.6082331966,20727.3368085864,0.0594342088536732,0.312488958284595,0,-9999,24.9031354760983,0,13.0142483574046,0,37.9173838335028,3.4094900934304e-17,0.00480423027146355,0.331381112320164,0.480779427243409,0.723400154128871,85,1
"86",0.0874133791890927,31901.356014612,0.0421820087918092,1.32419256824849,0.528932372294366,1,1.55747036060358,1.08190304543229,1,0.899381805444136,2077.68838149495,0,0,10.0848622490721,1968,0,1075.08053943832,1218.53402596798,3562.98545770968,0.135748103244784,3.09659913815719,0,-9999,125.633668645278,0,822.334370501348,0,947.968039146626,0,0.000316126444419882,0.0337001517724165,0.0381969351211857,0.111687586448604,86,1
"87",0.0963604160235263,53217.7776524105,0.0277325025263989,1.22986598628216,0.52097568558529,1,1.62270191058953,1.08408011258383,1,0.506383629050106,825.373099627905,0,0,1,NA,NA,123.756413049491,143.465822184684,706.785565792719,0.107308801767392,18.0817973063667,0,-9999,80.2557880621644,0,2267.15761572128,0,2347.41340378345,0,1.87907132562253e-05,0.00232547127123197,0.00269582512674101,0.0132810049004499,87,NA
"88",0.0299505816795863,175052.19432121,0.0363851747641858,7.39290120041149,0.749941128422506,1,1.60778026229273,1.10140154579325,1,0.431761491112411,4617.31419039425,0,0,437.800264330977,1976,0,4617.3141903943,5901.6565122578,5769.89790256233,0.0723392961729981,0.631165093603689,0,-9999,54.754950433908,0,70.9367180936081,0,125.691668527516,2.58703281359338e-55,0.00250096987374886,0.026376785554152,0.0337136962786575,0.0329610144273595,88,1
"89",0.0285522317211144,103317.077418379,0.0300208622072826,1.53142670593514,0.545265435427427,1,1.55257028156631,1.06308234855862,1,0.686473745387048,5985.65934691578,0,0,127.28051193444,1968,0,5985.67604846401,8111.01207095621,15403.7504933594,0.108969734669877,0.731400701206079,0,-9999,80.0913326918592,0,43.0902639850168,0,123.181596676876,3.1835545157635e-54,0.0012319406928152,0.0579350113072324,0.0785060154006382,0.149092007616344,89,1
"90",0.0339289857121184,65752.0155516089,0.0570248270403568,1.11672472512375,0.510948072420433,1,1.59539622624639,1.14067290091586,1,0.626713872654364,8823.35949752014,0,0,151.658270262791,1986,0,8818.08419582272,10306.6661940086,6152.36849193152,0.114209651463625,0.328801250829437,0,-9999,115.386916683251,0,11.0250486977198,0,126.411965380971,1.25887030278806e-55,0.00230651895596651,0.134111237835765,0.156750574222608,0.093569276018657,90,1
"91",0.106222214957234,24636.9988513653,0.0282881337640123,3.5757301984874,0.653572158981115,1,1.59089939904223,1.16971148366981,1,0.132298966869712,7580.83425152581,0,0,1,NA,NA,1858.23516395436,2373.78738558949,6148.07283249345,0.168621870485201,3.91902205120384,0,-9999,207.484674932908,0,917.26956176616,0,1124.75423669907,0,4.05893593628424e-05,0.0754245748504139,0.0963505092446738,0.249546337587005,91,NA
"92",0.0872574079129845,31248.8049824771,0.0288204527158594,1.94893795057424,0.5741360087879,1,1.62026109595356,1.07639332650068,1,0.143385448260233,9668.46578919794,0,0,54.7471067229628,1875,0,10139.4389038744,10479.67318088,14551.4671588621,0.181019746512759,0.449719016234242,0,-9999,203.931541579942,0,11.8989703006978,0,215.830511880639,1.84501399125702e-94,0.0017519744116187,0.324474453009008,0.335362366233092,0.465664756364985,92,1
"93",0.0992153934109956,23260.4592598491,0.0154705200545354,2.53589723463423,0.607722300454043,1,1.54395928756712,1.10266459621162,1,0.0700827245600522,5003.75647128094,0,0,1,NA,NA,226.301997835732,249.968250166661,583.147172561696,0.0900814626521984,16.742802893297,0,-9999,82.3177209580662,0,2657.20934199903,0,2739.5270629571,0,4.29914125438676e-05,0.0097290425484574,0.0107464881657836,0.0250703206693898,93,NA
"94",0.0172859137924388,999,0.0616477585246998,11.0455626915715,0.798267224174924,1,1.61538147646017,1.12756139243897,1,0.811512377578765,653.835468483157,0,0,1,NA,NA,3.70839583789553,4.41009357636987,2.57794557294252,0.0542621385202857,672.814529607277,0,-9999,17.1607657797606,0,7660.67895315495,0,7677.83971893471,0,0.001001001001001,0.00371210794584137,0.00441450808445432,0.00258052609904156,94,NA
"95",0.0161374545679428,80186.614139366,0.110006534456485,1.16217796281029,0.515038023749366,1,1.60665048820222,1.08140913594986,1,0.822573283687234,2095.97735893913,0,0,549.297462000332,1839,0,2095.9773651414,2387.38712035798,2511.39535658158,-0.0404341299834676,0.476886640392903,0,-9999,54.5749650790225,0,6.42740385203627,0,61.0023689310588,3.21371818461898e-27,0.00685023888208625,0.0261387438244811,0.0297728884799731,0.0313193839587331,95,1
"96",0.0425981174805202,30344.6281366135,0.113541425823158,1.30536066544783,0.527370693534613,1,1.63245665427123,1.115626676499,1,0.691649914719164,9323.6361643998,0,0,12.9106171921815,1935,0,9323.65812959734,26637.283441785,11476.6140877582,0.103684381802531,0.445993041508176,0,-9999,112.42904272553,0,6.43641822031733,0,118.865460945847,2.38443903170725e-52,0.000425466317598522,0.307258935176982,0.877825337712567,0.378209086500903,96,1
"97",0.0876653084857389,48089.2557763313,0.0159338418040631,1.66551738229395,0.555077565019019,1,1.51149503549636,1.05133190089138,1,0.679691012017429,5241.97101793252,0,0,61.8962685588917,1921,0,5260.91061277196,5497.06592089324,15542.341021976,0.088510973900791,0.668595563285461,0,-9999,50.7759709626072,0,72.2886556621534,0,123.064626624761,3.57858831389402e-54,0.00128711221580925,0.109398877729384,0.114309648426683,0.323197786513171,97,1
"98",0.034428446884267,62075.1534093617,0.0450202118269818,2.23563903478843,0.591420018463396,1,1.57441709335481,1.09666566218072,1,0.627899946877733,8312.54515121691,0,0,457.571431788164,1914,0,8312.54405409274,6727.60932552732,7159.2855394761,0.140503259856498,0.791776211816118,0,-9999,93.9964277265351,0,210.900194903722,0,304.896622630257,3.84661960506318e-133,0.00737124931082581,0.133910970775613,0.108378456693636,0.115332546860793,98,1
"99",0.000245864191092551,431403.79510249,0.039255825323431,4.17245227773083,0.674451287696138,1,1.59342913939845,1.12037233821352,1,0.725976587506011,5498.14582495019,0,0,1315.43381744603,1921,0,5498.14582495024,4314.36408211678,3600.94749755827,-0.0348203315310919,0.204640651890401,0,-9999,16.6019033069042,0,113.348757506979,0,129.950660813884,3.6571694971367e-57,0.00304919389300579,0.0127447785285339,0.0100007559764091,0.00834704640626257,99,1
"100",0.0647157767275348,67029.3492076656,0.018821190694555,2.63539129686358,0.612770957662724,1,1.66257052139619,1.08417686384899,1,0.716061746934429,2737.34985177871,0,0,83.1780056513455,1925,0,2739.33003983553,4799.0453484396,10752.2139508611,0.0379582602506363,0.743892655737856,0,-9999,13.5178060299962,0,136.022636638964,0,149.54044266896,1.13608526608199e-65,0.00124091918890111,0.0408676210080561,0.0715961799594911,0.16041053774145,100,1
